https://www.sec.gov/Archives/edgar/data/1169445/000093176303000952/0000931763-03-000952.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312520076719/0001193125-20-076719.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312504060537/0001193125-04-060537.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312510076742/0001193125-10-076742.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312511084816/0001193125-11-084816.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312512145893/0001193125-12-145893.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312513136836/0001193125-13-136836.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944514000007/0001169445-14-000007.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944515000006/0001169445-15-000006.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000093176303000667/0000931763-03-000667.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312504040077/0001193125-04-040077.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312505051193/0001193125-05-051193.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312506052399/0001193125-06-052399.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000095012907001428/0000950129-07-001428.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312508049038/0001193125-08-049038.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312510048842/0001193125-10-048842.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312511057572/0001193125-11-057572.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312512109797/0001193125-12-109797.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944517000002/0001169445-17-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944518000006/0001169445-18-000006.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944519000002/0001169445-19-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944520000002/0001169445-20-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312519078300/0001193125-19-078300.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944517000004/0001169445-17-000004.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944516000020/0001169445-16-000020.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312506076610/0001193125-06-076610.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312508076145/0001193125-08-076145.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944515000004/0001169445-15-000004.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312509048540/0001193125-09-048540.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312518084929/0001193125-18-084929.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312505073874/0001193125-05-073874.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312513101203/0001193125-13-101203.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000095012907001903/0000950129-07-001903.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/716903/0000716903-97-000003.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/716903/0000716903-96-000006.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/201511/0000950128-96-000004.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/201511/0000950128-97-000011.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/201511/0000950152-99-000048.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/201511/000095012800000002/0000950128-00-000002.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/201511/0000950128-97-001117.txt,5147,COMPUTER RESEARCH INC,3CRIX,3334
https://www.sec.gov/Archives/edgar/data/1169445/000093176303000952/0000931763-03-000952.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312520076719/0001193125-20-076719.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312504060537/0001193125-04-060537.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312510076742/0001193125-10-076742.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312511084816/0001193125-11-084816.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312512145893/0001193125-12-145893.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312513136836/0001193125-13-136836.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944515000006/0001169445-15-000006.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000093176303000667/0000931763-03-000667.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312506052399/0001193125-06-052399.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000095012907001428/0000950129-07-001428.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312508049038/0001193125-08-049038.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312509048540/0001193125-09-048540.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312510048842/0001193125-10-048842.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312511057572/0001193125-11-057572.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944517000002/0001169445-17-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944518000006/0001169445-18-000006.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944519000002/0001169445-19-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944520000002/0001169445-20-000002.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944520000006/0001169445-20-000006.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312518084929/0001193125-18-084929.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312504040077/0001193125-04-040077.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312509073651/0001193125-09-073651.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944514000005/0001169445-14-000005.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944515000004/0001169445-15-000004.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312506076610/0001193125-06-076610.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312505073874/0001193125-05-073874.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312513101203/0001193125-13-101203.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312519078300/0001193125-19-078300.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944514000007/0001169445-14-000007.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944516000023/0001169445-16-000023.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000116944517000004/0001169445-17-000004.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/1169445/000119312512109797/0001193125-12-109797.txt,5146,COMPUTER PROGRAMS & SYSTEMS,CPSI,147849
https://www.sec.gov/Archives/edgar/data/27673/000155837019011618/0001558370-19-011618.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/0000912057-94-000161.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/0000912057-95-000196.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000095013101000283/0000950131-01-000283.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000002767303000054/0000027673-03-000054.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000110465909070346/0001104659-09-070346.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000110465910063222/0001104659-10-063222.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000155837018009728/0001558370-18-009728.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000110465912084562/0001104659-12-084562.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
https://www.sec.gov/Archives/edgar/data/27673/000155837016010562/0001558370-16-010562.txt,5992,DEERE (JOHN) CAPITAL CORP,DE1,3836
